603	741
604	741
605	741
606	741
607	741
608	741
612	741
615	741
196	742
7	744
33	744
67	744
68	744
71	744
76	744
97	744
106	744
113	744
115	744
116	744
125	744
133	744
138	744
140	744
171	744
196	744
197	744
259	744
277	744
292	744
297	744
398	744
439	744
548	744
601	744
602	744
609	744
613	744
616	744
617	744
620	744
679	744
702	744
554	746
196	747
277	747
97	751
683	752
753	754
754	755
755	756
756	757
757	758
758	759
759	760
760	761
761	762
552	764
669	764
716	764
196	767
196	768
197	769
291	769
198	770
291	770
196	772
291	772
291	773
291	774
196	775
198	775
198	776
197	777
291	777
196	778
198	778
93	780
174	780
517	780
71	781
277	781
501	781
744	781
580	785
43	788
204	789
196	790
138	791
133	793
196	793
197	793
277	793
297	793
744	793
97	794
133	794
297	794
97	795
221	795
293	795
621	795
744	795
5	796
298	796
547	796
567	796
568	796
196	797
197	797
291	797
545	797
699	797
764	799
286	801
467	801
390	803
196	804
655	807
97	809
289	811
97	815
133	815
291	815
133	817
277	818
297	818
808	820
33	823
97	823
106	823
133	823
138	823
165	823
188	823
196	823
197	823
244	823
277	823
286	823
289	823
291	823
292	823
297	823
398	823
454	823
469	823
475	823
540	823
601	823
615	823
653	823
671	823
702	823
718	823
744	823
806	823
796	824
97	827
133	829
542	830
640	830
669	830
716	830
719	830
733	830
764	830
799	830
560	832
646	832
429	834
823	835
78	836
542	836
699	836
797	836
830	836
149	839
97	841
133	841
197	841
277	841
297	841
539	841
601	841
744	841
815	841
823	841
197	843
796	844
196	845
197	846
97	847
106	847
133	847
138	847
197	847
270	847
277	847
601	847
615	847
744	847
92	848
297	848
416	848
650	848
97	849
277	849
33	850
85	850
97	850
106	850
116	850
133	850
153	850
162	850
166	850
171	850
188	850
196	850
221	850
232	850
240	850
244	850
251	850
254	850
257	850
259	850
277	850
286	850
289	850
291	850
292	850
293	850
297	850
440	850
455	850
463	850
475	850
540	850
541	850
543	850
571	850
580	850
595	850
601	850
615	850
650	850
671	850
697	850
702	850
720	850
726	850
744	850
793	850
815	850
818	850
823	850
829	850
832	850
841	850
847	850
849	850
97	851
133	851
277	851
297	853
297	854
823	856
850	856
492	857
822	859
106	860
133	860
138	860
140	860
162	860
166	860
188	860
196	860
197	860
240	860
277	860
291	860
297	860
367	860
398	860
463	860
475	860
547	860
601	860
615	860
671	860
679	860
697	860
722	860
744	860
794	860
818	860
823	860
837	860
841	860
849	860
850	860
197	861
841	861
97	867
133	867
830	867
850	867
196	868
197	868
825	868
97	869
297	869
818	870
133	871
244	871
544	871
823	871
850	871
642	873
650	876
764	876
830	876
492	878
197	879
847	879
830	880
2	883
7	883
42	883
49	883
57	883
66	883
71	883
79	883
81	883
85	883
86	883
90	883
97	883
106	883
113	883
118	883
138	883
140	883
143	883
165	883
166	883
173	883
196	883
197	883
201	883
204	883
210	883
213	883
224	883
225	883
226	883
241	883
267	883
269	883
277	883
286	883
291	883
292	883
293	883
297	883
311	883
312	883
313	883
398	883
440	883
450	883
478	883
501	883
506	883
520	883
540	883
541	883
543	883
547	883
550	883
554	883
556	883
571	883
579	883
580	883
601	883
615	883
621	883
626	883
630	883
657	883
658	883
671	883
680	883
685	883
702	883
741	883
744	883
751	883
765	883
767	883
784	883
787	883
793	883
795	883
797	883
814	883
818	883
822	883
823	883
841	883
849	883
850	883
860	883
864	883
871	883
240	885
277	887
196	889
277	889
891	893
892	893
196	894
891	894
892	894
893	894
106	895
138	896
185	897
196	900
277	900
744	900
637	901
883	902
71	904
626	904
883	904
138	906
71	907
138	907
138	908
277	910
106	913
277	916
277	918
601	919
615	919
196	920
196	921
97	926
106	926
277	926
196	927
671	930
720	930
741	931
71	933
133	933
138	933
165	933
171	933
196	933
197	933
232	933
240	933
297	933
398	933
400	933
439	933
601	933
615	933
665	933
683	933
702	933
744	933
795	933
847	933
850	933
196	935
277	938
632	939
883	940
277	941
49	942
277	942
883	942
923	943
5	948
43	948
73	948
85	948
97	948
104	948
106	948
131	948
133	948
138	948
140	948
153	948
165	948
166	948
171	948
188	948
196	948
197	948
232	948
244	948
254	948
266	948
277	948
283	948
286	948
291	948
292	948
297	948
398	948
400	948
431	948
449	948
450	948
455	948
481	948
528	948
541	948
548	948
601	948
615	948
639	948
657	948
671	948
697	948
702	948
722	948
744	948
793	948
797	948
809	948
817	948
823	948
829	948
841	948
843	948
845	948
846	948
847	948
850	948
851	948
860	948
867	948
868	948
883	948
886	948
902	948
933	948
934	948
940	948
33	953
97	953
240	953
292	953
554	953
601	953
602	953
615	953
665	953
702	953
850	953
860	953
97	954
106	954
133	954
138	954
165	954
171	954
196	954
197	954
229	954
240	954
277	954
291	954
293	954
297	954
398	954
501	954
621	954
657	954
671	954
702	954
744	954
748	954
823	954
847	954
860	954
883	954
948	954
277	955
277	956
196	957
197	957
291	957
671	957
698	957
744	957
860	957
97	958
948	959
196	962
196	963
277	966
297	966
933	966
948	966
954	966
912	968
883	969
277	970
53	971
232	971
277	971
398	971
883	972
933	972
276	974
744	975
196	977
540	978
196	979
128	980
240	980
277	983
442	984
106	985
948	985
196	986
113	987
168	987
888	989
933	989
988	989
948	990
196	991
26	992
138	992
97	993
676	993
197	994
583	994
446	1001
883	1001
960	1001
196	1003
883	1003
196	1004
393	1005
97	1009
744	1009
106	1010
554	1012
196	1014
277	1014
883	1014
196	1015
671	1015
703	1015
883	1015
97	1016
133	1016
196	1016
197	1016
291	1016
601	1016
615	1016
740	1016
795	1016
196	1017
999	1017
793	1018
860	1018
277	1020
10	1021
12	1021
16	1021
21	1021
65	1021
66	1021
69	1021
138	1021
424	1021
996	1021
106	1023
1021	1023
1022	1023
89	1024
464	1024
976	1024
883	1025
171	1027
196	1028
196	1029
97	1030
196	1030
948	1030
954	1030
106	1031
97	1032
276	1034
106	1035
138	1035
206	1035
240	1035
276	1035
582	1035
615	1035
744	1035
850	1035
883	1035
884	1035
948	1035
974	1035
1019	1035
1034	1035
277	1037
130	1038
106	1040
196	1040
277	1040
171	1041
71	1042
277	1045
196	1046
277	1046
702	1047
948	1050
702	1055
171	1056
554	1057
555	1057
196	1058
277	1058
202	1059
744	1059
106	1060
883	1060
277	1061
106	1063
196	1064
106	1065
138	1065
133	1067
197	1067
744	1068
56	1069
197	1070
196	1073
277	1074
744	1074
277	1075
933	1076
948	1076
97	1077
744	1079
744	1080
744	1081
744	1082
106	1083
744	1084
196	1085
206	1086
196	1087
948	1087
97	1088
883	1088
196	1089
196	1090
1089	1090
138	1092
277	1095
883	1095
97	1097
133	1097
933	1097
665	1098
277	1100
106	1101
440	1102
883	1104
948	1105
744	1107
744	1109
437	1110
97	1113
106	1113
196	1113
240	1113
277	1113
297	1113
554	1113
601	1113
615	1113
702	1113
744	1113
823	1113
850	1113
860	1113
948	1113
954	1113
277	1114
277	1115
989	1117
97	1118
702	1118
106	1120
138	1121
232	1121
554	1121
601	1121
615	1121
744	1121
850	1121
883	1121
953	1121
954	1121
970	1121
196	1123
106	1124
277	1125
1021	1127
630	1128
71	1130
97	1131
948	1131
106	1133
1001	1134
1035	1135
196	1136
954	1136
106	1137
277	1138
196	1139
277	1139
686	1139
687	1139
744	1139
948	1139
104	1140
886	1140
196	1141
277	1141
106	1142
196	1143
198	1143
277	1143
919	1143
971	1143
998	1147
583	1150
968	1153
1026	1158
954	1160
291	1161
954	1161
823	1162
702	1163
196	1164
883	1164
702	1165
16	1166
43	1166
50	1166
51	1166
83	1166
97	1166
138	1166
163	1166
171	1166
174	1166
206	1166
232	1166
240	1166
277	1166
288	1166
291	1166
292	1166
297	1166
398	1166
407	1166
418	1166
428	1166
526	1166
543	1166
583	1166
601	1166
615	1166
665	1166
683	1166
702	1166
735	1166
737	1166
744	1166
751	1166
823	1166
841	1166
850	1166
899	1166
953	1166
954	1166
958	1166
970	1166
972	1166
977	1166
991	1166
1010	1166
1016	1166
1035	1166
1049	1166
1050	1166
1064	1166
1077	1166
1104	1166
1113	1166
1126	1166
1127	1166
1157	1166
1159	1166
106	1167
198	1168
33	1169
71	1169
97	1169
133	1169
165	1169
398	1169
615	1169
626	1169
883	1169
953	1169
196	1170
883	1170
196	1171
277	1175
196	1176
702	1176
1021	1178
1166	1178
277	1180
398	1181
198	1182
1024	1182
196	1183
197	1184
291	1184
198	1185
291	1185
138	1187
232	1187
240	1187
601	1187
615	1187
744	1187
823	1187
850	1187
948	1187
954	1187
1113	1187
1166	1187
291	1188
277	1191
615	1192
744	1192
971	1195
171	1196
702	1197
1187	1198
106	1202
995	1202
138	1203
196	1203
601	1203
615	1203
744	1203
883	1203
948	1203
953	1203
1166	1203
89	1204
933	1204
989	1205
277	1206
860	1206
1113	1206
97	1209
225	1209
226	1209
267	1209
269	1209
277	1209
601	1209
615	1209
883	1209
933	1209
948	1209
1169	1209
671	1210
277	1211
113	1213
277	1214
7	1215
143	1215
744	1215
981	1215
138	1216
292	1216
601	1216
615	1216
744	1216
749	1216
883	1216
948	1216
953	1216
106	1217
883	1218
97	1219
106	1219
277	1219
883	1219
106	1220
196	1220
948	1220
78	1222
97	1222
133	1222
297	1222
601	1222
615	1222
744	1222
795	1222
850	1222
860	1222
883	1222
948	1222
196	1224
960	1226
1001	1226
1134	1226
1166	1228
989	1229
270	1230
615	1231
933	1231
1113	1231
989	1234
555	1236
933	1236
1054	1236
106	1239
196	1239
198	1239
201	1239
657	1239
860	1239
672	1240
1024	1240
277	1241
455	1241
672	1241
679	1241
744	1241
988	1241
1109	1241
1232	1241
33	1242
76	1242
89	1242
97	1242
106	1242
133	1242
198	1242
240	1242
270	1242
277	1242
291	1242
292	1242
293	1242
297	1242
398	1242
601	1242
615	1242
621	1242
672	1242
679	1242
697	1242
702	1242
847	1242
850	1242
860	1242
883	1242
919	1242
933	1242
948	1242
954	1242
957	1242
1035	1242
1109	1242
1113	1242
1166	1242
1168	1242
1187	1242
1204	1242
1209	1242
1216	1242
1239	1242
1241	1242
988	1243
1241	1243
198	1244
1204	1244
744	1246
1232	1246
1241	1246
1246	1247
240	1248
277	1248
398	1248
615	1248
695	1248
744	1248
850	1248
860	1248
953	1248
1166	1248
291	1249
615	1249
744	1249
1235	1249
1236	1249
1242	1249
1109	1250
933	1251
76	1252
89	1252
196	1252
277	1252
562	1252
615	1252
743	1252
744	1252
883	1252
933	1252
948	1252
1025	1252
1242	1252
1241	1253
276	1257
1035	1257
1035	1258
1035	1259
97	1260
1035	1261
601	1262
744	1262
601	1263
744	1263
615	1264
617	1264
601	1265
744	1265
601	1266
615	1266
744	1266
601	1267
615	1267
601	1268
601	1270
615	1270
744	1270
615	1271
601	1272
601	1273
615	1273
744	1273
615	1274
744	1274
615	1275
1132	1275
744	1277
601	1278
615	1278
601	1279
615	1279
744	1279
741	1280
96	1284
601	1284
602	1284
607	1284
615	1284
744	1284
1267	1284
1271	1284
1282	1284
106	1285
138	1285
554	1285
601	1285
615	1285
744	1285
850	1285
883	1285
948	1285
953	1285
954	1285
1015	1285
1143	1285
1242	1285
1283	1285
1284	1285
602	1286
602	1287
1272	1287
744	1288
617	1289
744	1289
1285	1289
601	1290
615	1290
89	1291
106	1291
138	1291
196	1291
240	1291
291	1291
398	1291
601	1291
615	1291
702	1291
745	1291
850	1291
860	1291
883	1291
948	1291
953	1291
1242	1291
1265	1291
1274	1291
1283	1291
741	1292
741	1293
615	1294
1291	1295
138	1297
196	1297
270	1297
277	1297
292	1297
601	1297
744	1297
883	1297
933	1297
1249	1298
695	1299
744	1301
933	1301
1249	1303
1035	1304
51	1305
76	1305
89	1305
615	1305
675	1305
744	1305
847	1305
1242	1305
1035	1306
1305	1307
933	1309
1241	1309
1242	1309
196	1310
277	1310
860	1310
898	1310
933	1310
948	1310
1186	1310
1242	1310
1252	1310
1236	1311
196	1313
198	1313
1249	1314
133	1315
196	1315
240	1315
277	1315
615	1315
744	1315
823	1315
850	1315
957	1315
972	1315
974	1315
1019	1315
1034	1315
1044	1315
1048	1315
1166	1315
1242	1315
1261	1315
1310	1315
1053	1316
1303	1316
189	1317
277	1319
1248	1319
1248	1320
1317	1320
1242	1321
1252	1321
601	1322
97	1323
196	1323
277	1323
615	1323
883	1323
933	1323
1249	1324
601	1325
602	1325
615	1325
97	1327
554	1327
601	1327
615	1327
744	1327
948	1327
196	1328
198	1328
919	1329
744	1330
1310	1332
97	1333
138	1333
196	1333
197	1333
277	1333
291	1333
615	1333
636	1333
744	1333
883	1333
933	1333
953	1333
954	1333
1068	1333
1242	1333
1206	1334
1035	1335
1315	1335
933	1338
1186	1338
1310	1338
1286	1339
1338	1339
1310	1340
198	1341
196	1342
198	1342
270	1342
665	1344
196	1345
198	1345
297	1347
744	1347
1113	1347
1113	1348
1347	1348
1113	1349
1113	1350
695	1351
933	1352
1242	1352
270	1356
1109	1357
744	1358
1248	1359
1319	1360
1113	1362
97	1363
196	1363
277	1363
297	1363
615	1363
744	1363
823	1363
860	1363
883	1363
1113	1363
1242	1363
1346	1363
1206	1364
1206	1365
1242	1366
695	1367
1206	1368
196	1369
198	1369
1252	1369
1113	1372
1347	1372
1246	1373
1297	1376
196	1378
198	1378
1338	1379
270	1381
601	1382
615	1382
1241	1382
1242	1382
1344	1382
883	1384
744	1385
196	1387
883	1387
1075	1388
97	1389
883	1389
954	1389
1035	1391
97	1392
97	1393
702	1393
196	1397
196	1398
197	1398
277	1398
615	1398
1024	1398
1323	1398
1333	1398
1348	1398
1363	1398
106	1399
196	1400
277	1402
55	1404
163	1404
196	1404
310	1404
948	1404
106	1405
106	1408
196	1409
883	1409
196	1410
277	1410
883	1410
8	1411
138	1411
264	1411
265	1411
277	1411
948	1411
1096	1411
1112	1411
1119	1411
1315	1412
196	1413
106	1414
196	1414
277	1414
185	1415
883	1417
948	1417
702	1418
948	1418
702	1419
883	1420
948	1420
1209	1421
97	1422
883	1422
883	1423
1422	1424
229	1425
197	1426
1194	1427
106	1428
1071	1428
277	1429
948	1430
97	1433
133	1433
197	1433
221	1433
277	1433
291	1433
297	1433
720	1433
795	1433
823	1433
850	1433
860	1433
883	1433
196	1434
1166	1435
196	1436
277	1436
1166	1436
204	1438
480	1438
417	1439
417	1440
185	1441
206	1442
480	1445
297	1446
543	1446
853	1446
297	1449
434	1449
823	1452
542	1453
799	1453
830	1454
872	1454
133	1455
277	1455
291	1455
850	1455
883	1455
1242	1455
133	1456
850	1456
297	1457
823	1457
860	1457
883	1457
97	1458
823	1458
948	1458
823	1459
850	1459
948	1459
97	1461
1459	1461
106	1462
133	1462
138	1462
146	1462
197	1462
232	1462
277	1462
291	1462
297	1462
398	1462
402	1462
472	1462
540	1462
601	1462
615	1462
720	1462
823	1462
847	1462
850	1462
860	1462
883	1462
948	1462
954	1462
957	1462
1067	1462
1087	1462
1242	1462
1454	1464
97	1465
133	1465
277	1465
297	1465
627	1468
863	1468
97	1469
133	1469
97	1470
133	1470
850	1470
860	1470
33	1472
97	1472
133	1472
162	1472
196	1472
197	1472
221	1472
244	1472
254	1472
259	1472
286	1472
291	1472
293	1472
297	1472
475	1472
540	1472
543	1472
621	1472
653	1472
671	1472
697	1472
702	1472
720	1472
744	1472
793	1472
795	1472
815	1472
818	1472
829	1472
841	1472
847	1472
850	1472
871	1472
933	1472
948	1472
1016	1472
1097	1472
1222	1472
1433	1472
1455	1472
1456	1472
1462	1472
829	1475
197	1478
841	1478
78	1479
97	1481
133	1482
297	1482
850	1482
954	1482
1472	1482
291	1483
398	1483
830	1484
297	1485
601	1485
615	1485
823	1485
850	1485
883	1485
948	1485
1462	1485
1472	1485
830	1486
277	1487
297	1487
542	1488
830	1488
836	1488
97	1491
297	1491
1462	1491
133	1492
197	1492
221	1492
297	1492
621	1492
795	1492
823	1492
850	1492
1222	1492
1242	1492
1472	1492
133	1494
398	1494
601	1494
621	1494
823	1494
850	1494
883	1494
933	1494
954	1494
1433	1494
1472	1494
133	1497
196	1497
277	1497
297	1497
978	1497
1398	1497
1472	1497
716	1498
830	1498
841	1500
1468	1501
715	1504
830	1505
297	1506
860	1506
196	1507
197	1507
291	1507
823	1507
933	1507
1468	1509
286	1510
286	1511
830	1512
836	1512
621	1514
1433	1514
162	1515
856	1516
277	1517
744	1517
795	1517
97	1519
106	1519
138	1519
140	1519
196	1519
197	1519
259	1519
277	1519
286	1519
291	1519
292	1519
297	1519
398	1519
408	1519
441	1519
570	1519
571	1519
593	1519
615	1519
652	1519
653	1519
665	1519
671	1519
702	1519
722	1519
726	1519
744	1519
793	1519
796	1519
823	1519
860	1519
871	1519
883	1519
948	1519
954	1519
1037	1519
1097	1519
1098	1519
1113	1519
1242	1519
1249	1519
1310	1519
1321	1519
1333	1519
1363	1519
1382	1519
1433	1519
1455	1519
1456	1519
1462	1519
1492	1519
1495	1519
1506	1521
429	1522
483	1523
133	1524
297	1525
797	1525
297	1527
948	1527
797	1529
830	1529
97	1531
948	1531
830	1534
1484	1534
644	1535
97	1536
133	1536
291	1536
850	1536
860	1536
948	1536
400	1537
719	1538
823	1539
291	1541
97	1542
744	1542
795	1542
948	1542
197	1545
883	1545
933	1545
133	1547
297	1547
823	1549
860	1549
883	1549
719	1550
621	1551
883	1551
133	1553
291	1553
542	1553
669	1553
716	1553
727	1553
733	1553
764	1553
799	1553
830	1553
836	1553
850	1553
858	1553
865	1553
933	1553
1454	1553
1499	1553
1502	1553
848	1554
764	1556
134	1561
1519	1561
197	1562
297	1563
621	1563
1472	1563
1519	1563
97	1564
133	1564
277	1564
291	1564
651	1564
698	1564
823	1564
850	1564
874	1564
883	1564
1462	1564
1559	1564
1521	1568
97	1570
390	1571
97	1572
133	1572
948	1572
297	1573
860	1573
1490	1573
97	1574
297	1574
1564	1575
832	1576
297	1577
636	1577
1451	1579
97	1580
133	1580
823	1580
297	1581
297	1582
860	1582
1519	1582
853	1584
196	1586
197	1586
197	1587
850	1587
671	1588
841	1589
948	1589
297	1593
97	1594
197	1594
883	1594
883	1595
1519	1595
196	1596
277	1596
954	1596
97	1600
948	1601
1166	1601
138	1602
196	1602
240	1602
277	1602
615	1602
702	1602
744	1602
850	1602
948	1602
954	1602
965	1602
1242	1602
439	1603
948	1603
554	1604
555	1604
106	1605
97	1608
398	1609
458	1610
97	1611
277	1612
133	1613
1139	1613
106	1614
744	1614
883	1614
97	1618
171	1618
232	1618
860	1618
29	1619
46	1619
968	1620
1166	1621
883	1622
1166	1626
1215	1626
97	1627
297	1627
515	1627
740	1627
744	1627
883	1627
933	1627
948	1627
1561	1627
196	1628
883	1628
97	1630
1021	1631
54	1633
702	1634
113	1635
1051	1635
1148	1637
1627	1638
97	1639
439	1639
554	1640
555	1640
196	1641
277	1641
196	1642
97	1646
439	1646
1166	1647
97	1648
232	1648
860	1648
196	1649
702	1650
1166	1650
232	1651
240	1651
277	1651
748	1651
954	1651
196	1654
277	1655
883	1655
883	1656
554	1657
97	1658
763	1658
196	1661
277	1661
417	1662
480	1662
417	1664
204	1665
417	1665
480	1665
480	1666
206	1668
206	1670
204	1672
185	1674
204	1678
204	1679
206	1679
415	1681
185	1683
204	1685
943	1686
378	1687
340	1689
196	1690
106	1691
277	1691
1166	1691
417	1693
417	1694
417	1695
207	1698
207	1699
207	1700
207	1701
924	1702
1103	1702
417	1703
480	1703
1665	1703
1693	1704
1646	1705
196	1706
277	1706
445	1706
22	1708
97	1708
883	1708
1166	1709
97	1710
196	1710
277	1710
138	1712
196	1712
601	1712
97	1713
133	1713
883	1713
948	1713
1472	1713
1035	1714
671	1716
277	1717
97	1718
277	1719
702	1720
138	1721
232	1721
240	1721
398	1721
601	1721
615	1721
744	1721
823	1721
850	1721
883	1721
903	1721
953	1721
1242	1721
1630	1721
823	1722
933	1722
1016	1722
554	1723
196	1724
850	1724
883	1724
1147	1724
554	1725
555	1725
106	1726
196	1726
277	1726
1166	1727
106	1728
196	1730
676	1731
993	1731
1414	1731
1021	1733
196	1735
34	1737
97	1737
138	1737
232	1737
240	1737
297	1737
398	1737
615	1737
702	1737
744	1737
850	1737
883	1737
954	1737
1047	1737
1424	1737
1631	1737
1735	1737
948	1738
106	1739
196	1739
554	1739
883	1739
106	1741
702	1741
186	1742
528	1742
782	1742
936	1742
948	1742
957	1742
968	1742
277	1743
277	1745
196	1747
1323	1747
196	1748
277	1748
883	1748
1166	1748
240	1749
277	1750
1016	1751
277	1752
883	1752
71	1753
740	1754
97	1755
883	1755
1708	1755
554	1756
555	1756
196	1757
277	1757
954	1757
76	1758
106	1758
734	1758
1169	1758
106	1760
744	1760
97	1761
106	1763
744	1763
744	1764
1752	1765
196	1766
702	1766
883	1766
948	1766
883	1767
948	1767
277	1768
196	1770
97	1772
702	1773
954	1773
277	1774
1166	1774
196	1775
883	1775
196	1777
277	1778
440	1780
196	1781
1108	1781
43	1783
883	1784
97	1785
196	1786
196	1788
277	1788
948	1789
97	1792
1166	1792
106	1793
97	1794
196	1794
615	1794
630	1794
933	1794
948	1794
948	1796
1519	1796
196	1797
277	1797
196	1799
138	1801
196	1801
615	1801
702	1801
953	1801
1187	1801
277	1802
398	1802
440	1802
630	1802
702	1802
883	1802
1031	1802
1614	1802
106	1803
196	1803
1166	1803
196	1804
133	1805
297	1805
702	1805
871	1805
1472	1805
31	1806
73	1806
94	1806
106	1806
138	1806
277	1806
883	1806
1761	1806
128	1807
133	1807
196	1807
232	1807
240	1807
277	1807
398	1807
601	1807
615	1807
795	1807
850	1807
883	1807
885	1807
953	1807
971	1807
1169	1807
1242	1807
1472	1807
883	1808
277	1809
883	1809
929	1809
